"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID","Chr","MapInfo","Symbol","Distance_to_TSS","CPG_ISLAND"
"cg27561421",-0.00322180180653046,0.0448869887503684,-2.04843035308915,0.0420226366796111,0.556553714493275,-6.3264240338534,"cg27561421","2",201384965,"BZW1",73,TRUE
"cg04008455",-0.0178796188562961,0.350718907878997,-2.04792112756104,0.0420730948403342,0.556553714493275,-6.32744777585061,"cg04008455","15",73448502,"MAN2C1",508,TRUE
"cg25870263",-0.0131028663255748,0.525809529756361,-2.04759250989502,0.0421056843670955,0.556553714493275,-6.32810829682581,"cg25870263","1",33108418,"FNDC5",516,FALSE
"cg18199266",0.0125407977517193,0.732665771503029,2.04742747023649,0.0421220597332004,0.556553714493275,-6.32843998817183,"cg18199266","2",70901644,"CLEC4F",404,FALSE
"cg02033116",-0.00466804249612456,0.0752414028507458,-2.04722636243954,0.0421420211552105,0.556553714493275,-6.32884413365626,"cg02033116","19",38263697,"GPATC1",71,TRUE
"cg11465971",0.00483037159345706,0.0679118925379416,2.04700444390714,0.0421640575640957,0.556553714493275,-6.32929005641595,"cg11465971","4",54661093,"GSH2",138,TRUE
"cg18469326",0.00354098207360299,0.0702734804063006,2.04686971358631,0.0421774410202996,0.556553714493275,-6.3295607608451,"cg18469326","17",26183019,"C17orf41",127,TRUE
"cg10329418",0.0210084051522999,0.217847905610612,2.04628447422271,0.0422356179419925,0.556553714493275,-6.33073644526307,"cg10329418","7",94864117,"PON3",519,TRUE
"cg01543654",-0.0111320070765126,0.153739734398627,-2.046193744901,0.0422446432047007,0.556553714493275,-6.33091868225917,"cg01543654","17",44155638,"PRAC",757,TRUE
"cg27534796",-0.00482712457411899,0.0842648896172809,-2.04616437332561,0.0422475652829204,0.556553714493275,-6.33097767573435,"cg27534796","6",143423760,"AIG1",44,TRUE
"cg09787394",-0.0029912110421318,0.0729847220510209,-2.04614200314956,0.0422497909314163,0.556553714493275,-6.33102260619885,"cg09787394","2",99137626,"LIPT1",224,TRUE
"cg22802439",-0.00900754305607293,0.851964422761426,-2.04607403866662,0.0422565534521418,0.556553714493275,-6.33115910988789,"cg22802439","19",40849665,"UPK1A",110,FALSE
"cg12738007",-0.00210693078341007,0.0373165295417495,-2.04602375892989,0.0422615569207756,0.556553714493275,-6.33126009175771,"cg12738007","11",59334743,"MRPL16",178,TRUE
"cg20484002",0.0170520824168388,0.710474487155308,2.04587878526776,0.0422759864609396,0.556553714493275,-6.33155124375639,"cg20484002","17",36210026,"KRT25D",316,FALSE
"cg20098659",0.0162117544765925,0.61043072496145,2.04580571121538,0.0422832612718298,0.556553714493275,-6.33169799162588,"cg20098659","12",10074631,"CLEC9A",88,TRUE
"cg02867079",0.00549807390689898,0.0672909093887596,2.04516036168122,0.0423475547553967,0.556553714493275,-6.3329937706414,"cg02867079","14",99181022,"KIAA1822",211,TRUE
"cg04096365",-0.00256508297057523,0.0488404260994129,-2.04508504923736,0.04235506325246,0.556553714493275,-6.33314496297524,"cg04096365","19",18145450,"IFI30",129,TRUE
"cg20439022",0.0218339025115749,0.0824241800981165,2.04471826548661,0.0423916470831483,0.556553714493275,-6.33388121818806,"cg20439022","22",36808733,"SLC16A8",362,TRUE
"cg14940420",-0.0117446728069962,0.773503610491367,-2.04460933522035,0.0424025172221584,0.556553714493275,-6.33409985270029,"cg14940420","3",51870732,"IQCF2",47,FALSE
"cg20116574",-0.0040476438424634,0.0355445145604636,-2.04457986623644,0.0424054583374035,0.556553714493275,-6.33415899814576,"cg20116574","20",44151575,"NCOA5",412,TRUE
"cg18675600",-0.0141022710855703,0.65085769794953,-2.0443830017658,0.0424251106160875,0.556553714493275,-6.3345540922788,"cg18675600","8",142501423,"PTP4A3",234,TRUE
"cg04330449",0.0156663758208337,0.144974798169282,2.0443433484011,0.0424290700102269,0.556553714493275,-6.3346336696047,"cg04330449","5",134899065,"NEUROG1",NA,TRUE
"cg04808672",0.00851365025015074,0.0606793804115964,2.04416863383505,0.0424465190393573,0.556553714493275,-6.33498427347905,"cg04808672","17",60089212,"SMURF2",364,TRUE
"cg10321723",-0.00403401858376619,0.905580591028746,-2.04287787405003,0.0425756191061332,0.556698869862523,-6.33757358702732,"cg10321723","1",144439119,"PDZK1",36,FALSE
"cg25720804",0.0114724938984498,0.113292680469754,2.04284626573716,0.0425787847240248,0.556698869862523,-6.33763697496104,"cg25720804","5",170668994,"TLX3",101,TRUE
"cg13755023",0.00250727469136452,0.049622071340964,2.04201989664898,0.0426616180406316,0.556698869862523,-6.33929386014644,"cg13755023","8",133756673,"LRRC6",322,TRUE
"cg00689014",-0.0112659125974786,0.73514989572431,-2.04174255016995,0.0426894493941409,0.556698869862523,-6.33984980172285,"cg00689014","17",37122664,"GAST",525,FALSE
"cg04508286",-0.00456976558203503,0.0509300610046944,-2.04168222322988,0.0426955051730536,0.556698869862523,-6.33997071766587,"cg04508286","7",35806935,"40063",255,TRUE
"cg18060199",0.00587031038668294,0.0812255036192679,2.04150579956178,0.042713219255191,0.556698869862523,-6.34032431185361,"cg18060199","1",93919083,"BCAR3",890,TRUE
"cg21070730",-0.00257236025133991,0.049254526398564,-2.04142547471765,0.0427212864675511,0.556698869862523,-6.34048529193144,"cg21070730","15",40051819,"EHD4",215,TRUE
"cg22506453",-0.0122003698984305,0.783471793812325,-2.0411557506829,0.0427483849927566,0.556698869862523,-6.34102580524928,"cg22506453","17",36376279,"KA35",391,FALSE
"cg05516537",-0.00630669790356794,0.132641135498056,-2.04110469671872,0.0427535159113583,0.556698869862523,-6.34112810714832,"cg05516537","13",113287959,"TFDP1",902,TRUE
"cg08594695",-0.0111489302453124,0.803423116854477,-2.04104940459726,0.0427590733567595,0.556698869862523,-6.34123889871304,"cg08594695","18",22700442,"AQP4",728,FALSE
"cg24789424",-0.00457748106189098,0.899228675234147,-2.04101247940338,0.0427627850739605,0.556698869862523,-6.34131288596136,"cg24789424","3",198784540,"BDH",51,FALSE
"cg26628847",-0.0197448479858303,0.654887407326751,-2.04085113077739,0.0427790070470937,0.556698869862523,-6.34163616627322,"cg26628847","7",142539426,"PIP",130,FALSE
"cg13555543",-0.00476962731583097,0.0383788677075114,-2.04059721158388,0.0428045466825507,0.556698869862523,-6.34214487290601,"cg13555543","14",64638748,"MAX",232,TRUE
"cg26091679",-0.00780961642971434,0.0733630030679966,-2.04012763374726,0.0428518118979279,0.556698869862523,-6.34308547529062,"cg26091679","2",74588562,"PCGF1",268,TRUE
"cg12927772",-0.00531420816393927,0.0844500972738229,-2.03983569235243,0.0428812196000022,0.556698869862523,-6.34367015349711,"cg12927772","9",85761405,"C9orf64",316,TRUE
"cg06437862",-0.0122979438981537,0.846219937549877,-2.03971962969827,0.0428929155477751,0.556698869862523,-6.34390257287066,"cg06437862","13",18654096,"TUBA2",160,TRUE
"cg13221796",0.011868907186219,0.729793068858547,2.03947801322839,0.0429172726189589,0.556698869862523,-6.3443863775522,"cg13221796","13",47774920,"RB1",992,FALSE
"cg02917381",-0.0036362283618943,0.0614525627897851,-2.03947591619555,0.042917484069976,0.556698869862523,-6.34439057634099,"cg02917381","15",35180480,"MEIS2",312,TRUE
"cg01655123",-0.00202224855867517,0.0438440823047385,-2.03943742291926,0.0429213656369069,0.556698869862523,-6.34446764886035,"cg01655123","19",48700316,"PHLDB3",611,TRUE
"cg20716064",0.00337657061791595,0.0513038994214334,2.03913328271315,0.0429520449111412,0.556698869862523,-6.34507655974697,"cg20716064","10",11692956,"USP6NL",708,TRUE
"cg16540704",-0.0126241462738963,0.87337853281488,-2.03883324887522,0.0429823282848726,0.556698869862523,-6.34567716456479,"cg16540704","7",116854652,"ASZ1",127,TRUE
"cg00131557",0.00787357503183045,0.834046516532917,2.03866008831488,0.0429998142166093,0.556698869862523,-6.34602375734889,"cg00131557","13",42494656,"DNAJC15",706,TRUE
"cg22791453",0.00990113092145787,0.130555727478084,2.03838446812817,0.0430276591359314,0.556698869862523,-6.34657537225006,"cg22791453","9",132309720,"ASS",373,TRUE
"cg25569462",0.042767598823182,0.792657089165743,2.03798111018093,0.0430684366517016,0.556698869862523,-6.34738250809393,"cg25569462","4",189263854,"FLJ25801",452,FALSE
"cg05289701",0.00331502819696643,0.0716803446665662,2.0377366552146,0.0430931658827317,0.556698869862523,-6.34787159843169,"cg05289701","12",26982072,"C12orf11",114,TRUE
"cg18988110",-0.0147558058619931,0.691036783155728,-2.03768131959593,0.0430987653514078,0.556698869862523,-6.34798230274311,"cg18988110","17",43390342,"ATAD4",233,FALSE
"cg13396068",-0.00614751244952571,0.82160042015765,-2.03750455975357,0.0431166560183996,0.556698869862523,-6.34833590887887,"cg13396068","12",53327646,"DCD",767,FALSE
"cg15615135",-0.00451879638705641,0.0780848166818308,-2.03738538280457,0.0431287220317974,0.556698869862523,-6.3485743045602,"cg15615135","20",17897655,"SNX5",165,TRUE
"cg11081833",-0.0118377002811746,0.376596698287388,-2.03735605322394,0.0431316919325098,0.556698869862523,-6.34863297196607,"cg11081833","22",36305887,"LGALS2",83,FALSE
"cg08307816",0.00387734500576763,0.0712968020555532,2.03711822464344,0.043155780790966,0.556698869862523,-6.34910866624711,"cg08307816","14",99695945,"DEGS2",233,TRUE
"cg08229694",-0.00465375663483096,0.0716771494441297,-2.03710447097857,0.0431571742042008,0.556698869862523,-6.34913617410421,"cg08229694","2",86275708,"IMMT",400,TRUE
"cg07031532",-0.0141394628591892,0.0581896807619532,-2.03702793621276,0.0431649288056662,0.556698869862523,-6.34928924333665,"cg07031532","15",62782737,"OAZ2",230,TRUE
"cg19850370",-0.00997266697794,0.745464880358951,-2.03647653547934,0.0432208325510283,0.556698869862523,-6.35039188060976,"cg19850370","4",72423968,"SLC4A4",287,FALSE
"cg05209463",-0.00250091766146893,0.038340177596609,-2.03631630356341,0.0432370892257458,0.556698869862523,-6.35071224336451,"cg05209463","4",2905682,"TETRAN",115,TRUE
"cg24030609",-0.0129228779779084,0.746956642999293,-2.03623131465481,0.0432457140738603,0.556698869862523,-6.35088215781549,"cg24030609","1",15675198,"ELA2B",15,FALSE
"cg08912400",0.00957052384061216,0.10906460229378,2.03614630195292,0.0432543428034923,0.556698869862523,-6.3510521130715,"cg08912400","20",61463871,"CHRNA4",679,TRUE
"cg10061138",0.0120198686351583,0.304235279563494,2.03588575312025,0.043280797468058,0.556698869862523,-6.35157295360842,"cg10061138","3",52504125,"STAB1",271,FALSE
"cg24132694",-0.0195394815778637,0.255069420957542,-2.03586225332733,0.0432831841828024,0.556698869862523,-6.3516199268789,"cg24132694","19",7890945,"SNAPC2",284,TRUE
"cg00950621",0.00279893628408141,0.0544318006626066,2.0356607668167,0.043303652406766,0.556698869862523,-6.35202265305687,"cg00950621","15",79403396,"STARD5",183,TRUE
"cg02018101",-0.00234169489882512,0.0345581611908764,-2.03540696421827,0.0433294469561955,0.556698869862523,-6.35252989323504,"cg02018101","14",63390274,"SYNE2",820,TRUE
"cg15439078",-0.00362184349752816,0.903836578303048,-2.03512235065762,0.0433583884695052,0.556698869862523,-6.3530986393032,"cg15439078","3",46879647,"MYL3",288,FALSE
"cg21374864",-0.0114953497902029,0.0879690011591726,-2.03507613116418,0.0433630899479334,0.556698869862523,-6.35319099301317,"cg21374864","9",131626390,"TOR1A",128,TRUE
"cg15769409",-0.00340229126172845,0.0629243436287877,-2.03463518129173,0.0434079655172379,0.556698869862523,-6.35407197864174,"cg15769409","9",137512095,"KIAA0649",626,TRUE
"cg01809579",-0.0034821880256757,0.0522790568753476,-2.03449943503004,0.0434217884094773,0.556698869862523,-6.35434315311308,"cg01809579","9",85785272,"HNRPK",67,TRUE
"cg09890046",-0.00223683040298282,0.0340905662539509,-2.0344162487409,0.0434302610310507,0.556698869862523,-6.35450932226232,"cg09890046","19",50887679,"QPCTL",93,TRUE
"cg11844110",0.00398453988461657,0.0764629857138104,2.03424348925298,0.0434478612892499,0.556698869862523,-6.3548543980644,"cg11844110","1",206109246,"C1orf132",134,TRUE
"cg24568646",-0.0124698276930745,0.0666431100350304,-2.03417881157997,0.0434544520348691,0.556698869862523,-6.35498358030698,"cg24568646","21",29368109,"CCT8",228,TRUE
"cg02225847",0.0137367731203878,0.275141285776202,2.03393376296576,0.0434794305611433,0.556698869862523,-6.35547298616054,"cg02225847","16",66120919,"FAM65A",664,TRUE
"cg25163476",-0.0133206450774482,0.106180404357624,-2.03385461080525,0.0434875013873579,0.556698869862523,-6.35563105515182,"cg25163476","11",2118162,"IGF2AS",161,TRUE
"cg08553339",-0.00323096119492914,0.0527894493798032,-2.03337403829553,0.0435365308335288,0.557057273264176,-6.35659064545518,"cg08553339","19",16599737,"CRSP7",278,TRUE
"cg12869058",-0.0138696298963886,0.767162139842237,-2.03314035977358,0.0435603884290965,0.557093407983124,-6.35705716838963,"cg12869058","1",94360460,"ABCA4",1193,FALSE
"cg20083676",0.0168824192969865,0.24789064838231,2.03287656229836,0.0435873344269459,0.557168986308923,-6.35758376029032,"cg20083676","9",90795819,"EDG3",363,TRUE
"cg12858075",-0.00638341060309306,0.0469198410206311,-2.03237110279695,0.0436390050377749,0.557179517514737,-6.35859257534148,"cg12858075","2",11523948,"E2F6",200,TRUE
"cg25240333",-0.0121236448525613,0.0919691749321903,-2.03227364008774,0.043648974164326,0.557179517514737,-6.35878706756738,"cg25240333","3",58267415,"RPP14",364,TRUE
"cg11321895",-0.00301516890807769,0.0584093170709834,-2.03160145658519,0.0437177823567782,0.557179517514737,-6.36012820472684,"cg11321895","8",57286386,"PLAG1",6,TRUE
"cg04518106",0.00281920978255668,0.0546098889617285,2.03135843674526,0.0437426818596414,0.557179517514737,-6.36061297257121,"cg04518106","17",8227244,"RPL26",10,TRUE
"cg03771255",0.00329569455716279,0.0708709729344933,2.03127705770022,0.0437510225521874,0.557179517514737,-6.36077529240777,"cg03771255","4",152240390,"RPS3A",186,TRUE
"cg05089968",0.0090392786448614,0.785230654106436,2.03123535294183,0.0437552974768841,0.557179517514737,-6.36085847492721,"cg05089968","6",166642763,"MGC35308",902,FALSE
"cg02672493",0.00389625327569379,0.0608871187651026,2.03118509939564,0.0437604491633142,0.557179517514737,-6.36095870632798,"cg02672493","3",138020399,"TMEM22",269,TRUE
"cg16104446",-0.00760900620272216,0.114217596221527,-2.03109326050774,0.0437698652596656,0.557179517514737,-6.36114187416496,"cg16104446","8",49036504,"MCM4",457,TRUE
"cg25974764",-0.00256024299308138,0.044866849113124,-2.03101891465532,0.0437774890866181,0.557179517514737,-6.36129014727734,"cg25974764","14",49304204,"KLHDC2",333,TRUE
"cg00491839",-0.00527863797509216,0.0788195324244446,-2.03059522863638,0.043820957741926,0.5574648831665,-6.36213503502763,"cg00491839","19",54067452,"PPP1R15A",38,TRUE
"cg21693780",-0.00759072249753545,0.0620119875339185,-2.03014669064789,0.0438670161735512,0.557590489965066,-6.36302929782791,"cg21693780","2",15649244,"DDX1",23,TRUE
"cg02240226",-0.0023202361933556,0.0477074612391189,-2.03007249004402,0.0438746394865673,0.557590489965066,-6.36317721549789,"cg02240226","2",219818271,"GLB1L",104,TRUE
"cg26910651",-0.00419344083939691,0.0606913397400592,-2.02988421090745,0.0438939882042272,0.557590489965066,-6.36355252368701,"cg26910651","8",30789390,"PPP2CB",504,TRUE
"cg19769182",0.0135460473382425,0.203401362240383,2.02916837571222,0.0439676181641865,0.557856756823991,-6.36497913824004,"cg19769182","16",29731369,"PRRT2",349,TRUE
"cg01248426",-0.0137649921272409,0.668802324876843,-2.02878254171812,0.0440073481966728,0.557856756823991,-6.36574788211104,"cg01248426","8",87180271,"ATP6V0D2",16,FALSE
"cg16029760",-0.00338193402869258,0.0650515121057735,-2.02871713026665,0.044014086763305,0.557856756823991,-6.36587819545954,"cg16029760","15",63128955,"OSTbeta",411,TRUE
"cg23705973",-0.00544895603668998,0.0932125192533389,-2.02860562325272,0.0440255760349897,0.557856756823991,-6.36610033161158,"cg23705973","6",26343040,"HIST1H1D",155,TRUE
"cg03361068",-0.00325550293736154,0.0429195791836616,-2.02850059599419,0.0440363999919412,0.557856756823991,-6.3663095486177,"cg03361068","14",50631312,"TRIM9",485,TRUE
"cg24794992",-0.0149635314769811,0.790218203780444,-2.02845283512655,0.0440413229071572,0.557856756823991,-6.36640468608004,"cg24794992","16",21597398,"OTOA",62,FALSE
"cg03945021",0.0147857872953462,0.252232155393874,2.02822937655989,0.044064361955164,0.557881783338659,-6.36684977693746,"cg03945021","16",24589575,"FLJ45256",309,FALSE
"cg21794225",0.0141221394648632,0.178376545273265,2.02783570281723,0.0441049755106425,0.558129183647816,-6.36763379325093,"cg21794225","14",29467215,"PRKD1",564,TRUE
"cg26309134",0.00534655186237753,0.064067295534076,2.02730271224679,0.0441600125410241,0.558169026673741,-6.36869503306732,"cg26309134","19",61571383,"ZNF542",63,TRUE
"cg16792800",0.00920576074919135,0.127368368726167,2.02718451945715,0.0441722251401365,0.558169026673741,-6.36893033119645,"cg16792800","13",92677362,"GPC6",266,TRUE
"cg02810773",0.00214232149251586,0.0398919377042117,2.02688400169165,0.0442032899258022,0.558169026673741,-6.36952854284256,"cg02810773","20",3138112,"ITPA",56,TRUE
"cg26422060",-0.00323090905092527,0.928733227564205,-2.02680648930618,0.0442113054658362,0.558169026673741,-6.3696828255279,"cg26422060","11",67163605,"TBX10",2,TRUE
"cg23047681",-0.00465337148884394,0.0751412181677013,-2.02678532188668,0.044213494599468,0.558169026673741,-6.36972495673674,"cg23047681","6",105414600,"HACE1",149,TRUE
"cg02519806",0.00375657652870988,0.0666276986601472,2.0259398105444,0.0443010128372999,0.558507597079706,-6.37140750243466,"cg02519806","4",120029484,"SYNPO2",40,TRUE
"cg14949649",0.00422419275056474,0.089595777746061,2.02580509846421,0.0443149703928268,0.558507597079706,-6.37167551414629,"cg14949649","12",108399465,"KCTD10",73,TRUE
"cg17428423",-0.00666495456499913,0.111328105443715,-2.02568627871109,0.0443272844466839,0.558507597079706,-6.37191189372515,"cg17428423","16",29929633,"DOC2A",269,TRUE
"cg07559730",0.00365733822085874,0.0641002471272835,2.0252423858766,0.0443733136798293,0.558507597079706,-6.37279485550569,"cg07559730","19",58188860,"ZNF702",264,TRUE
"cg08948050",-0.00326993596146929,0.917371189948716,-2.02489697736951,0.0444091587714504,0.558507597079706,-6.37348179119247,"cg08948050","5",139923357,"SLC35A4",1247,FALSE
"cg02317907",0.0100051776838555,0.61050504638014,2.02483184934192,0.0444159202543829,0.558507597079706,-6.37361130288611,"cg02317907","1",68288376,"DIRAS3",NA,TRUE
